#TEXT,TEXT,TEXT,TEXT
id,chinese,english,traditional
ultSheshou3Tips,给己方全体目标提升40%速度和80%防御力，持续3回合,Increases all allies' SPD by 40% and INT by 80% for 3 turns,給己方全體目標提升40%速度和80%防禦力，持續3回合
psvSheshou3Tips,血量大于等于总血量80%时，提升自身40%速度[被动],"When HP is greater than or equal to 80%, increases your SPD by 40% [Passive]",血量大於等於總血量80%時，提升自身40%速度[被動]
ultMengyan5Tips,在3秒内进行操作，每次操作给单体目标造成{1}%物攻的暗属性物理伤害;该伤害会对除暗属性产生克制效果,"Carry out actions for 3 seconds, each action dealing ({1}% of physical ATK) dark type physical damage to a single target; this ability will deal affinity damage to non-dark type targets",在3秒內進行操作，每次操作給單體目標造成{1}%物攻的暗屬性物理傷害;該傷害會對除暗屬性產生克制效果
psvMengyan5Tips,使用物理技能时，10%降低目标80%力量，持续3回合[被动],"Whenever you cast a physical ability, there is a 10% chance of reducing the target's STR by 80% for 3 turns [Passive]",使用物理技能時，10%降低目標80%力量，持續3回合[被動]
ultBingyan3Tips,嘲讽敌方全体并给自己添加物理、法术减免护盾，持续3回合,Provoke all enemies and cast a physical and magic resist shield for yourself for 3 turns,嘲諷敵方全體並給自己添加物理、法術減免護盾，持續3回合
psvBingyan3Tips,使用物理和法术技能时，90%嘲讽被攻击者，持续2回合；受到伤害时，50%反弹攻击者50%法攻的水属性法术伤害[被动],"Whenever you cast a physical and magic ability, 90% chance of provoking the target for 2 turns; whenever you take damage,there is a 50% chance of reflecting (50% of magic ATK) water type magic damage to the attacker [Passive]",使用物理和法術技能時，90%嘲諷被攻擊者，持續2回合；受到傷害時，50%反彈攻擊者50%法攻的水屬性法術傷害[被動]
ultHuoniao3Tips,给群体目标造成{0}%法攻的水属性法术伤害并给己方群体附加加速效果,Deals ({0}% of magic ATK) water type magic damage to all enemy targets and increases SPD of all allies,給群體目標造成{0}%法攻的水屬性法術傷害並給己方群體附加加速效果
psvHuoniao3Tips,首次死亡时恢复自身20%生命值[被动],"Upon dying the first time, recover 20% of your HP [Passive]",首次死亡時恢復自身20%生命值[被動]
ultDujiaoshou5Tips,驱散敌方群体目标增益效果并造成{0}%法攻的暗属性法术伤害，若目标血量小于50%则伤害翻倍,"Dispell all enemy buff effects, and deal ({0}% of magic ATK) dark type magic damage; if the target's HP is less than 50%, damage is multiplied",驅散敵方群體目標增益效果並造成{0}%法攻的暗屬性法術傷害，若目標血量小於50%則傷害翻倍
psvDujiaoshou5Tips,血量首次小于等于总血量50%时，给自身添加物理和法术吸收护盾[被动],"When HP drops below 50% of max HP for the first time, add a shield for yourself the absorbs physical and magic damage [Passive]",血量首次小於等於總血量50%時，給自身添加物理和法術吸收護盾[被動]
ultChange5Tips,在3秒内进行操作，每次操作给单体目标造成{1}%法攻的暗属性法术伤害，对物理、法术吸收护盾的伤害翻倍,"Carry out attacks for 3 seconds, each attack dealing ({1}% of magic ATK) dark type magic damage to a single target; damage dealt to a physical or magic absorption shield is multiplied",在3秒內進行操作，每次操作給單體目標造成{1}%法攻的暗屬性法術傷害，對物理、法術吸收護盾的傷害翻倍
psvChange5Tips,使用法术技能时，若目标拥有增益效果则伤害量提升25%[被动],"Whenever you cast a magic ability, if the target is affected by a buff effect, then damage is increased by 25% [Passive]",使用法術技能時，若目標擁有增益效果則傷害量提升25%[被動]
psvshiliantaNvyao5Tips,使用法术技能时，10%降低被攻击者80%防御力，持续3回合；免疫物理伤害[被动],"Whenever you cast a magic ability, there is a 10% chance of reducing your target's DEF by 80% for 3 turns; immunity to physical damage [Passive]",使用法術技能時，10%降低被攻擊者80%防禦力，持續3回合；免疫物理傷害[被動]
psvshiliantaWeitianshi5Tips,使用buff技能时，25%回复自身60%生命值；免疫物理伤害[被动],"Whenever you cast a Buff ability, there is a 25% chance of recovering 60% HP; immunity to physical damage [Passive]",使用buff技能時，25%回復自身60%生命值；免疫物理傷害[被動]
bossshiliantaPanshen21Tips,战斗开始时，优先进行一次物理攻击；免疫物理伤害,"At the start of battle, have precedence in carrying out one physical attack; immunity to physical damage",戰鬥開始時，優先進行一次物理攻擊；免疫物理傷害
bossshiliantaKairuisi56Tips,免疫法术伤害,Immunity to magic damage,免疫法術傷害
psvshiliantaXiaochou2Tips,死亡时，给群体目标回复600%法攻的生命值[被动],"upon dying, recover (600% of magic ATK) HP for all allies [Passive]",死亡時，給群體目標回復600%法攻的生命值[被動]
psvshiliantaXiaochou4Tips,死亡时，给群体目标造成300%法攻的火属性法术伤害[被动],"upon dying, deal (300% of magic ATK) fire type magic damage to all enemy targets [Passive]",死亡時，給群體目標造成300%法攻的火屬性法術傷害[被動]
bossshiliantaIfrit46Tips,提升自身100%力量,Increases your STR by 100%,提升自身100%力量
psvshiliantaChange1Tips,使用法术技能时，若目标拥有减益效果则伤害量提升25%；免疫法术伤害[被动],"Whenever you cast a magic ability, if the target is affected by a debuff effect, the damage is increased by 25%; immunity to magic damage [Passive]",使用法術技能時，若目標擁有減益效果則傷害量提升25%；免疫法術傷害[被動]
psvshiliantaDujiaoshou1Tips,血量首次小于等于总血量50%时，给自身添加物理和法术吸收护盾；免疫法术伤害[被动],"When HP drops below 50% of max HP for the first time, add a shield for yourself the absorbs physical and magic damage; immunity to magic damage [Passive]",血量首次小於等於總血量50%時，給自身添加物理和法術吸收護盾；免疫法術傷害[被動]
ultChange1Name,月圆,Lunar Essence,月圓
psvChange1Name,溃伤存形,Festering Presence,潰傷存形
ultDujiaoshou1Name,圣能,Purification,聖能
psvDujiaoshou1Name,天界保护,Celestial Protection,天界保護
ultChange1Tips,给群体目标造成{0}%法攻的光属性法术伤害并给自身添加物理、法术吸收护盾，若自身存在吸收护盾效果，则伤害翻倍,Deals ({0}% of magic ATK) light type magic damage to all enemies and casts a physical and magic damage absorption shield for allies; damage multipied if you are on absorption shield,給群體目標造成{0}%法攻的光屬性法術傷害並給自身添加物理、法術吸收護盾，若自身存在吸收護盾效果，則傷害翻倍
psvChange1Tips,使用法术技能时，若目标拥有减益效果则伤害量提升25%[被动],"Whenever you cast a magic ability, if the target is affected by a debuff effect, the damage is increased by 25% [Passive]",使用法術技能時，若目標擁有減益效果則傷害量提升25%[被動]
ultDujiaoshou1Tips,驱散己方群体目标减益效果并恢复自身{0}%法攻的生命值，若自身血量小于50%则恢复群体{0}%法攻的生命值,"Dispell all debuff effects from your allies and recover ({0}% of magic ATK) HP; if your HP is less than 50%, then recover ({0}% of magic ATK) HP for all allies",驅散己方群體目標減益效果並恢復自身{0}%法攻的生命值，若自身血量小於50%則恢復群體{0}%法攻的生命值
psvDujiaoshou1Tips,血量首次小于等于总血量50%时，给自身添加物理和法术吸收护盾[被动],"When HP drops below 50% of max HP for the first time, add a shield for yourself the absorbs physical and magic damage [Passive]",血量首次小於等於總血量50%時，給自身添加物理和法術吸收護盾[被動]
ultChange1Description,给群体目标造成光属性法术伤害并给自身添加物理、法术吸收护盾，若自身存在吸收护盾效果，则伤害翻倍,Deals light type magic damage to all enemies and casts a physical and magic damage absorption shield for allies; damage multipied if you are on absorption shield,給群體目標造成光屬性法術傷害並給自身添加物理、法術吸收護盾，若自身存在吸收護盾效果，則傷害翻倍
ultDujiaoshou1Description,驱散己方群体目标减益效果并恢复自身生命值，若自身血量小于50%则恢复群体生命值,"Dispell all debuff effects from your allies and recover HP; if your HP is less than 50%, then recover HP for all allies",驅散己方群體目標減益效果並恢復自身生命值，若自身血量小於50%則恢復群體生命值
ultSheshou1Description,给群体目标造成光属性物理伤害50%附加破防效果，若目标为暗属性则必附加破防效果,Deals light type physical damage to all enemies with a 50% chance of sunder effect; if the target is dark type then deal sunder effect for sure,給群體目標造成光屬性物理傷害50%附加破防效果，若目標為暗屬性則必附加破防效果
ultWeitianshi5Description,给群体目标造成暗属性法术伤害附加禁止回血效果，该伤害对暗属性会造成克制效果同时对光属性克制效果更明显,"Deals dark type magic damage to all enemies with a prevented healing effect, affinity damage to dark type monsters and greater damage to light type monsters",給群體目標造成暗屬性法術傷害附加禁止回血效果，該傷害對暗屬性會造成克制效果同時對光屬性克制效果更明顯
ultSheshou3Description,给己方全体目标提升40%速度和80%防御力，持续3回合,Increases all allies' SPD by 40% and INT by 80% for 3 turns,給己方全體目標提升40%速度和80%防禦力，持續3回合
ultBingyan3Description,嘲讽敌方全体并给自己添加物理、法术减免护盾，持续3回合,Provoke all enemies and cast a physical and magic resist shield for yourself for 3 turns,嘲諷敵方全體並給自己添加物理、法術減免護盾，持續3回合
ultMengyan5Description,在3秒内进行操作，每次操作给单体目标造成暗属性物理伤害;该伤害会对除暗属性产生克制效果,"Carry out actions for 3 seconds, each action dealing dark type physical damage to a single target; this ability will deal affinity damage to non-dark type targets",在3秒內進行操作，每次操作給單體目標造成暗屬性物理傷害;該傷害會對除暗屬性產生克制效果
ultDujiaoshou5Description,驱散敌方群体目标增益效果并造成暗属性法术伤害，若目标血量小于50%则伤害翻倍,"Dispell all enemy buff effects, and deal dark type magic damage; if the target's HP is less than 50%, damage is multiplied",驅散敵方群體目標增益效果並造成暗屬性法術傷害，若目標血量小於50%則傷害翻倍
ultChange5Description,在3秒内进行操作，每次操作给单体目标造成暗属性法术伤害，对物理、法术吸收护盾的伤害翻倍,"Carry out attacks for 3 seconds, each attack dealing dark type magic damage to a single target; damage dealt to a physical or magic absorption shield is multiplied",在3秒內進行操作，每次操作給單體目標造成暗屬性法術傷害，對物理、法術吸收護盾的傷害翻倍
ultHuoniao3Description,给群体目标造成水属性法术伤害并给己方群体附加加速效果,Deals water type magic damage to all enemy targets and increases SPD of all allies,給群體目標造成水屬性法術傷害並給己方群體附加加速效果
psvChange1Description,使用法术技能时，若目标拥有减益效果则伤害量提升25%[被动],"Whenever you cast a magic ability, if the target is affected by a debuff effect, the damage is increased by 25% [Passive]",使用法術技能時，若目標擁有減益效果則傷害量提升25%[被動]
psvDujiaoshou1Description,血量首次小于等于总血量50%时，给自身添加物理和法术吸收护盾[被动],"When HP drops below 50% of max HP for the first time, add a shield for yourself the absorbs physical and magic damage [Passive]",血量首次小於等於總血量50%時，給自身添加物理和法術吸收護盾[被動]
psvSheshou1Description,使用物理技能时，15%给被攻击者附加眩晕效果[被动],"Whenever you use a physical ability, there is a 15% chance of stunning the target [Passive]",使用物理技能時，15%給被攻擊者附加眩暈效果[被動]
psvWeitianshi5Description,使用buff技能时，25%恢复群体30%生命值[被动],"Whenever you cast a buff ability, there is a 25% chance of recovering 30% HP for all allies [Passive]",使用buff技能時，25%恢復群體30%生命值[被動]
psvSheshou3Description,血量大于等于总血量80%时，提升自身40%速度[被动],"When HP is greater than or equal to 80%, increases your SPD by 40% [Passive]",血量大於等於總血量80%時，提升自身40%速度[被動]
psvBingyan3Description,使用物理和法术技能时，90%嘲讽被攻击者，持续2回合；受到伤害时，50%反弹攻击者50%法攻的水属性法术伤害[被动],"Whenever you cast a physical and magic ability, 90% chance of provoking the target for 2 turns; whenever you take damage,there is a 50% chance of reflecting (50% of magic ATK) water type magic damage to the attacker [Passive]",使用物理和法術技能時，90%嘲諷被攻擊者，持續2回合；受到傷害時，50%反彈攻擊者50%法攻的水屬性法術傷害[被動]
